"","id_trabajador","edad","genero","nivel_educativo","num_hijos","tipo_cargo","capacitado","jornada","antiguedad","empresa"
"1051",1051,41,"femenino","universitario",3,"operativo",1,"mixta",17,100
"1052",1052,43,"masculino","tecnico",2,"operativo",1,"nocturna",8,15
"1053",1053,25,"masculino","tecnico",2,"operativo",0,"diurna",17,1
"1054",1054,76,"femenino","universitario",3,"operativo",0,"diurna",9,41
"1055",1055,52,"masculino","tecnico",1,"operativo",0,"diurna",9,80
"1056",1056,36,"femenino","bachiller",3,"administrativo",1,"nocturna",13,108
"1057",1057,58,"femenino","tecnico",1,"operativo",1,"diurna",7,92
"1058",1058,31,"femenino","tecnico",1,"operativo",0,"mixta",11,50
"1059",1059,66,"femenino","tecnico",0,"operativo",0,"diurna",8,20
"1060",1060,34,"femenino","bachiller",2,"administrativo",0,"diurna",3,44
"1061",1061,18,"masculino","bachiller",1,"operativo",0,"diurna",6,107
"1062",1062,60,"femenino","bachiller",0,"administrativo",0,"nocturna",15,136
"1063",1063,57,"masculino","tecnico",1,"operativo",0,"diurna",11,139
"1064",1064,28,"masculino","bachiller",1,"administrativo",0,"nocturna",9,45
"1065",1065,19,"masculino","maestria",0,"administrativo",0,"diurna",3,123
"1066",1066,18,"femenino","tecnico",3,"operativo",1,"diurna",3,72
"1067",1067,36,"masculino","tecnico",1,"operativo",0,"diurna",5,2
"1068",1068,18,"masculino","universitario",2,"operativo",0,"nocturna",8,34
"1069",1069,28,"femenino","tecnico",0,"administrativo",1,"mixta",8,137
"1070",1070,42,"femenino","tecnico",2,"operativo",0,"diurna",7,122
"1071",1071,53,"masculino","bachiller",1,"administrativo",0,"diurna",12,36
"1072",1072,28,"masculino","tecnico",0,"operativo",0,"nocturna",7,33
"1073",1073,38,"masculino","tecnico",1,"operativo",1,"diurna",2,98
"1074",1074,44,"femenino","bachiller",3,"operativo",0,"mixta",6,55
"1075",1075,66,"masculino","tecnico",1,"administrativo",0,"mixta",12,124
"1076",1076,26,"femenino","tecnico",2,"operativo",0,"diurna",8,57
"1077",1077,18,"femenino","tecnico",1,"operativo",0,"nocturna",8,17
"1078",1078,18,"femenino","bachiller",2,"administrativo",0,"diurna",7,51
"1079",1079,48,"masculino","universitario",1,"operativo",0,"nocturna",7,144
"1080",1080,39,"masculino","bachiller",2,"operativo",1,"diurna",17,32
"1081",1081,52,"masculino","tecnico",0,"operativo",1,"diurna",7,102
"1082",1082,38,"femenino","tecnico",3,"operativo",1,"mixta",17,4
"1083",1083,46,"masculino","tecnico",3,"operativo",0,"diurna",10,91
"1084",1084,43,"masculino","bachiller",1,"operativo",0,"mixta",6,108
"1085",1085,40,"femenino","bachiller",2,"operativo",1,"diurna",10,38
"1086",1086,31,"masculino","universitario",1,"operativo",0,"nocturna",3,136
"1087",1087,59,"femenino","tecnico",1,"operativo",0,"mixta",10,106
"1088",1088,34,"masculino","tecnico",1,"administrativo",0,"diurna",9,67
"1089",1089,50,"femenino","bachiller",1,"administrativo",0,"diurna",13,93
"1090",1090,42,"masculino","bachiller",0,"administrativo",0,"diurna",11,90
"1091",1091,67,"femenino","universitario",3,"operativo",0,"diurna",10,20
"1092",1092,51,"masculino","bachiller",0,"administrativo",1,"diurna",9,150
"1093",1093,35,"femenino","bachiller",2,"operativo",1,"diurna",12,135
"1094",1094,40,"femenino","tecnico",1,"operativo",0,"nocturna",9,11
"1095",1095,38,"femenino","bachiller",0,"operativo",1,"diurna",6,3
"1096",1096,18,"femenino","bachiller",2,"operativo",0,"diurna",6,134
"1097",1097,65,"masculino","bachiller",1,"administrativo",0,"nocturna",23,135
"1098",1098,56,"femenino","bachiller",1,"operativo",0,"mixta",6,113
"1099",1099,29,"masculino","tecnico",3,"operativo",0,"diurna",3,13
"1100",1100,46,"masculino","tecnico",0,"administrativo",1,"diurna",5,22
"1101",1101,44,"femenino","tecnico",1,"operativo",1,"diurna",19,37
"1102",1102,23,"masculino","bachiller",1,"operativo",1,"nocturna",20,8
"1103",1103,62,"femenino","universitario",2,"operativo",0,"diurna",19,119
"1104",1104,36,"femenino","bachiller",1,"operativo",1,"diurna",14,49
"1105",1105,43,"masculino","especializacion",1,"administrativo",0,"diurna",14,20
"1106",1106,46,"femenino","bachiller",0,"operativo",0,"nocturna",7,118
"1107",1107,25,"masculino","tecnico",0,"operativo",0,"mixta",7,77
"1108",1108,24,"masculino","tecnico",0,"operativo",1,"diurna",3,109
"1109",1109,39,"masculino","tecnico",0,"administrativo",0,"diurna",8,72
"1110",1110,49,"femenino","tecnico",2,"administrativo",0,"nocturna",9,7
"1111",1111,41,"masculino","universitario",2,"operativo",0,"diurna",8,58
"1112",1112,51,"femenino","tecnico",1,"operativo",1,"diurna",12,36
"1113",1113,45,"femenino","bachiller",2,"operativo",0,"diurna",16,72
"1114",1114,48,"femenino","bachiller",1,"operativo",0,"diurna",14,93
"1115",1115,19,"masculino","tecnico",2,"operativo",1,"nocturna",8,22
"1116",1116,50,"femenino","bachiller",0,"operativo",1,"diurna",14,142
"1117",1117,28,"masculino","tecnico",0,"operativo",1,"mixta",4,19
"1118",1118,33,"masculino","tecnico",1,"operativo",1,"nocturna",9,135
"1119",1119,38,"masculino","tecnico",0,"operativo",0,"nocturna",6,64
"1120",1120,18,"femenino","universitario",2,"operativo",0,"diurna",14,107
"1121",1121,39,"femenino","universitario",0,"administrativo",0,"diurna",13,17
"1122",1122,33,"masculino","tecnico",0,"operativo",0,"diurna",9,57
"1123",1123,29,"masculino","bachiller",2,"operativo",1,"diurna",12,143
"1124",1124,32,"femenino","bachiller",0,"operativo",1,"mixta",7,69
"1125",1125,59,"femenino","tecnico",0,"operativo",1,"diurna",11,84
"1126",1126,21,"masculino","bachiller",2,"administrativo",0,"nocturna",11,15
"1127",1127,37,"masculino","bachiller",4,"administrativo",0,"diurna",5,130
"1128",1128,18,"masculino","bachiller",1,"operativo",0,"diurna",13,136
"1129",1129,30,"femenino","bachiller",1,"operativo",0,"diurna",8,66
"1130",1130,32,"masculino","bachiller",0,"operativo",1,"nocturna",3,111
"1131",1131,63,"masculino","tecnico",0,"operativo",0,"mixta",14,9
"1132",1132,26,"masculino","especializacion",0,"administrativo",0,"diurna",6,44
"1133",1133,27,"masculino","tecnico",0,"operativo",0,"nocturna",12,106
"1134",1134,19,"femenino","tecnico",4,"operativo",0,"mixta",9,67
"1135",1135,43,"femenino","tecnico",0,"operativo",0,"mixta",12,100
"1136",1136,57,"masculino","tecnico",2,"operativo",1,"diurna",15,88
"1137",1137,22,"femenino","tecnico",2,"operativo",1,"nocturna",15,7
"1138",1138,34,"masculino","tecnico",0,"administrativo",0,"diurna",14,16
"1139",1139,60,"femenino","tecnico",0,"operativo",1,"diurna",10,136
"1140",1140,30,"femenino","bachiller",2,"administrativo",1,"diurna",18,17
"1141",1141,50,"femenino","tecnico",1,"operativo",0,"diurna",9,31
"1142",1142,46,"masculino","tecnico",1,"operativo",0,"nocturna",5,34
"1143",1143,20,"femenino","universitario",0,"operativo",0,"nocturna",8,35
"1144",1144,58,"masculino","tecnico",4,"operativo",0,"diurna",8,104
"1145",1145,52,"masculino","tecnico",2,"administrativo",1,"diurna",8,3
"1146",1146,33,"masculino","tecnico",0,"operativo",1,"diurna",8,27
"1147",1147,26,"masculino","tecnico",3,"operativo",1,"nocturna",6,97
"1148",1148,34,"masculino","tecnico",1,"operativo",0,"diurna",11,129
"1149",1149,52,"femenino","tecnico",2,"operativo",1,"diurna",12,62
"1150",1150,32,"femenino","universitario",3,"operativo",0,"diurna",14,31
"1151",1151,18,"masculino","bachiller",0,"operativo",1,"diurna",7,28
"1152",1152,38,"masculino","bachiller",3,"administrativo",0,"diurna",9,132
"1153",1153,52,"femenino","tecnico",1,"operativo",1,"diurna",16,45
"1154",1154,23,"femenino","bachiller",2,"operativo",1,"diurna",13,144
"1155",1155,36,"masculino","tecnico",3,"operativo",0,"mixta",6,86
"1156",1156,22,"femenino","bachiller",0,"administrativo",0,"nocturna",8,102
"1157",1157,42,"femenino","universitario",3,"operativo",1,"diurna",2,25
"1158",1158,38,"femenino","tecnico",2,"operativo",1,"diurna",12,42
"1159",1159,39,"femenino","especializacion",1,"administrativo",1,"diurna",9,30
"1160",1160,31,"femenino","maestria",1,"administrativo",1,"diurna",17,22
"1161",1161,29,"masculino","bachiller",1,"operativo",1,"mixta",9,102
"1162",1162,53,"femenino","tecnico",1,"operativo",0,"nocturna",15,53
"1163",1163,42,"femenino","universitario",3,"operativo",1,"diurna",9,4
"1164",1164,37,"masculino","tecnico",1,"operativo",1,"diurna",14,121
"1165",1165,18,"femenino","tecnico",1,"operativo",0,"diurna",9,85
"1166",1166,21,"masculino","bachiller",1,"operativo",0,"mixta",9,92
"1167",1167,51,"masculino","tecnico",0,"operativo",1,"diurna",11,118
"1168",1168,34,"femenino","bachiller",1,"operativo",1,"nocturna",5,97
"1169",1169,22,"femenino","tecnico",1,"operativo",0,"diurna",9,21
"1170",1170,33,"masculino","bachiller",2,"operativo",0,"mixta",11,90
"1171",1171,34,"masculino","tecnico",2,"administrativo",0,"diurna",10,45
"1172",1172,32,"masculino","universitario",0,"operativo",0,"diurna",12,12
"1173",1173,47,"femenino","bachiller",0,"administrativo",0,"diurna",8,62
"1174",1174,63,"femenino","universitario",0,"administrativo",0,"mixta",3,26
"1175",1175,55,"femenino","tecnico",0,"administrativo",0,"nocturna",11,139
"1176",1176,59,"femenino","tecnico",0,"operativo",1,"nocturna",14,76
"1177",1177,35,"femenino","tecnico",1,"operativo",0,"diurna",15,9
"1178",1178,53,"femenino","bachiller",1,"operativo",0,"nocturna",12,122
"1179",1179,25,"femenino","tecnico",2,"operativo",0,"nocturna",21,44
"1180",1180,38,"masculino","tecnico",1,"operativo",0,"diurna",12,143
"1181",1181,73,"masculino","bachiller",0,"operativo",1,"diurna",5,20
"1182",1182,40,"masculino","bachiller",0,"operativo",1,"diurna",10,81
"1183",1183,35,"femenino","universitario",0,"operativo",0,"nocturna",7,97
"1184",1184,31,"femenino","tecnico",0,"operativo",1,"nocturna",11,140
"1185",1185,52,"masculino","bachiller",0,"administrativo",0,"mixta",16,55
"1186",1186,72,"masculino","tecnico",1,"operativo",0,"diurna",2,6
"1187",1187,46,"femenino","tecnico",0,"operativo",0,"diurna",11,77
"1188",1188,36,"masculino","tecnico",1,"operativo",0,"diurna",12,56
"1189",1189,71,"femenino","tecnico",0,"operativo",1,"diurna",7,31
"1190",1190,28,"femenino","tecnico",0,"operativo",0,"diurna",10,79
"1191",1191,57,"femenino","bachiller",1,"operativo",0,"diurna",8,96
"1192",1192,34,"femenino","bachiller",2,"operativo",1,"mixta",9,34
"1193",1193,25,"masculino","universitario",2,"administrativo",1,"diurna",11,135
"1194",1194,58,"femenino","tecnico",1,"operativo",1,"diurna",4,114
"1195",1195,18,"femenino","tecnico",0,"operativo",0,"diurna",8,95
"1196",1196,35,"femenino","tecnico",1,"administrativo",1,"nocturna",8,87
"1197",1197,40,"masculino","bachiller",0,"operativo",0,"diurna",6,73
"1198",1198,33,"femenino","tecnico",1,"operativo",0,"diurna",15,94
"1199",1199,18,"femenino","bachiller",3,"operativo",0,"mixta",3,107
"1200",1200,30,"femenino","bachiller",0,"operativo",0,"diurna",10,76
"1201",1201,18,"masculino","bachiller",1,"operativo",0,"mixta",12,122
"1202",1202,69,"femenino","tecnico",2,"operativo",1,"diurna",10,92
"1203",1203,18,"femenino","tecnico",1,"operativo",0,"nocturna",8,93
"1204",1204,18,"masculino","tecnico",1,"operativo",1,"diurna",20,142
"1205",1205,50,"femenino","bachiller",0,"administrativo",0,"diurna",10,94
"1206",1206,54,"masculino","tecnico",3,"operativo",1,"nocturna",15,132
"1207",1207,37,"masculino","bachiller",3,"operativo",1,"diurna",6,4
"1208",1208,37,"masculino","tecnico",1,"operativo",0,"diurna",10,69
"1209",1209,51,"masculino","tecnico",0,"operativo",0,"nocturna",4,28
"1210",1210,61,"masculino","bachiller",1,"operativo",0,"diurna",4,92
"1211",1211,18,"femenino","tecnico",0,"operativo",1,"mixta",5,56
"1212",1212,60,"femenino","tecnico",2,"operativo",1,"diurna",7,13
"1213",1213,43,"femenino","tecnico",0,"administrativo",0,"diurna",3,41
"1214",1214,35,"femenino","tecnico",2,"operativo",1,"diurna",12,128
"1215",1215,59,"femenino","maestria",0,"administrativo",0,"diurna",11,146
"1216",1216,54,"femenino","tecnico",1,"operativo",1,"nocturna",2,6
"1217",1217,59,"masculino","universitario",2,"operativo",0,"nocturna",10,135
"1218",1218,36,"femenino","bachiller",3,"operativo",0,"mixta",8,29
"1219",1219,52,"femenino","bachiller",2,"operativo",1,"mixta",8,133
"1220",1220,44,"femenino","bachiller",3,"operativo",1,"nocturna",13,132
"1221",1221,32,"femenino","tecnico",1,"administrativo",1,"nocturna",12,16
"1222",1222,66,"masculino","tecnico",2,"operativo",1,"diurna",8,112
"1223",1223,42,"masculino","bachiller",1,"administrativo",0,"diurna",12,147
"1224",1224,39,"masculino","tecnico",0,"operativo",0,"diurna",13,98
"1225",1225,48,"masculino","universitario",2,"operativo",1,"diurna",11,39
"1226",1226,46,"masculino","universitario",0,"operativo",0,"mixta",10,91
"1227",1227,29,"femenino","universitario",2,"operativo",1,"diurna",16,55
"1228",1228,39,"masculino","universitario",2,"operativo",1,"nocturna",5,11
"1229",1229,79,"masculino","tecnico",0,"operativo",1,"diurna",7,116
"1230",1230,39,"femenino","tecnico",1,"operativo",0,"diurna",10,27
"1231",1231,36,"femenino","tecnico",0,"administrativo",1,"diurna",8,15
"1232",1232,51,"femenino","universitario",0,"administrativo",0,"mixta",12,105
"1233",1233,46,"femenino","especializacion",1,"administrativo",0,"diurna",11,98
"1234",1234,32,"masculino","bachiller",1,"administrativo",0,"diurna",6,145
"1235",1235,24,"femenino","bachiller",3,"operativo",0,"mixta",9,70
"1236",1236,53,"femenino","maestria",1,"administrativo",0,"nocturna",5,85
"1237",1237,42,"femenino","bachiller",0,"operativo",0,"nocturna",10,131
"1238",1238,47,"femenino","tecnico",3,"operativo",1,"diurna",12,149
"1239",1239,36,"masculino","tecnico",1,"operativo",1,"mixta",10,102
"1240",1240,18,"masculino","tecnico",1,"administrativo",0,"nocturna",6,135
"1241",1241,41,"femenino","bachiller",0,"operativo",1,"diurna",10,114
"1242",1242,76,"masculino","universitario",3,"administrativo",1,"diurna",11,112
"1243",1243,18,"femenino","universitario",3,"administrativo",0,"diurna",9,14
"1244",1244,25,"femenino","tecnico",5,"operativo",1,"diurna",14,67
"1245",1245,20,"femenino","tecnico",0,"operativo",0,"diurna",10,142
"1246",1246,35,"femenino","tecnico",0,"operativo",1,"diurna",8,36
"1247",1247,61,"masculino","tecnico",1,"operativo",0,"nocturna",10,150
"1248",1248,38,"femenino","bachiller",0,"operativo",0,"diurna",6,93
"1249",1249,36,"femenino","especializacion",2,"administrativo",0,"diurna",10,122
"1250",1250,21,"femenino","bachiller",2,"operativo",0,"diurna",13,53
"1251",1251,41,"femenino","tecnico",2,"operativo",0,"diurna",7,54
"1252",1252,56,"femenino","tecnico",5,"operativo",0,"nocturna",15,18
"1253",1253,74,"femenino","bachiller",2,"operativo",1,"diurna",12,79
"1254",1254,60,"femenino","bachiller",3,"operativo",1,"diurna",3,75
"1255",1255,27,"femenino","bachiller",3,"operativo",0,"diurna",1,42
"1256",1256,32,"masculino","universitario",0,"operativo",0,"diurna",13,3
"1257",1257,49,"femenino","tecnico",1,"operativo",1,"diurna",3,78
"1258",1258,40,"femenino","universitario",2,"operativo",1,"diurna",11,17
"1259",1259,44,"femenino","bachiller",0,"operativo",0,"mixta",11,149
"1260",1260,20,"masculino","tecnico",2,"operativo",0,"nocturna",12,79
"1261",1261,34,"femenino","tecnico",0,"operativo",1,"diurna",12,110
"1262",1262,26,"femenino","maestria",1,"administrativo",0,"mixta",18,64
"1263",1263,26,"femenino","universitario",0,"operativo",1,"diurna",6,31
"1264",1264,29,"femenino","bachiller",2,"operativo",0,"mixta",8,63
"1265",1265,34,"masculino","bachiller",1,"operativo",0,"nocturna",11,104
"1266",1266,40,"masculino","maestria",1,"administrativo",1,"diurna",5,66
"1267",1267,50,"masculino","tecnico",1,"operativo",0,"diurna",7,53
"1268",1268,32,"masculino","bachiller",0,"administrativo",1,"diurna",8,134
"1269",1269,27,"masculino","tecnico",0,"administrativo",0,"diurna",13,96
"1270",1270,64,"femenino","especializacion",4,"administrativo",1,"nocturna",13,110
"1271",1271,55,"femenino","bachiller",1,"administrativo",0,"nocturna",0,69
"1272",1272,50,"masculino","bachiller",0,"administrativo",1,"nocturna",12,107
"1273",1273,65,"femenino","tecnico",1,"operativo",0,"mixta",10,113
"1274",1274,25,"femenino","tecnico",1,"operativo",1,"diurna",13,114
"1275",1275,71,"femenino","bachiller",1,"operativo",0,"diurna",5,97
"1276",1276,58,"femenino","universitario",1,"operativo",0,"diurna",9,99
"1277",1277,45,"femenino","tecnico",2,"operativo",0,"diurna",19,98
"1278",1278,49,"masculino","bachiller",2,"operativo",1,"nocturna",10,118
"1279",1279,41,"masculino","especializacion",1,"administrativo",1,"diurna",10,107
"1280",1280,38,"masculino","universitario",0,"operativo",0,"diurna",16,72
"1281",1281,18,"femenino","bachiller",4,"operativo",1,"nocturna",10,110
"1282",1282,51,"femenino","bachiller",1,"operativo",0,"diurna",11,37
"1283",1283,72,"masculino","bachiller",2,"operativo",0,"nocturna",15,33
"1284",1284,71,"femenino","bachiller",1,"operativo",0,"diurna",4,109
"1285",1285,43,"masculino","bachiller",2,"operativo",0,"diurna",8,11
"1286",1286,38,"femenino","bachiller",1,"operativo",0,"nocturna",15,60
"1287",1287,43,"femenino","bachiller",0,"operativo",0,"diurna",13,34
"1288",1288,57,"masculino","tecnico",1,"administrativo",1,"diurna",9,66
"1289",1289,62,"masculino","bachiller",0,"operativo",0,"diurna",21,142
"1290",1290,46,"femenino","tecnico",1,"operativo",1,"diurna",12,76
"1291",1291,57,"femenino","universitario",0,"operativo",0,"nocturna",11,123
"1292",1292,40,"masculino","universitario",2,"operativo",0,"diurna",13,78
"1293",1293,47,"masculino","bachiller",3,"operativo",0,"nocturna",2,27
"1294",1294,58,"masculino","tecnico",1,"operativo",0,"diurna",12,112
"1295",1295,95,"masculino","tecnico",0,"administrativo",0,"diurna",10,30
"1296",1296,39,"femenino","tecnico",1,"operativo",0,"diurna",15,40
"1297",1297,30,"femenino","bachiller",0,"operativo",1,"diurna",12,75
"1298",1298,47,"femenino","tecnico",0,"operativo",0,"diurna",12,31
"1299",1299,34,"femenino","bachiller",3,"administrativo",0,"diurna",10,24
"1300",1300,50,"masculino","especializacion",3,"administrativo",1,"nocturna",8,125
